# HyPhy output parser
# PYTHON VERSION: 3.10.6
# Script call:    /n/home07/gthomas/projects/hyphy-interface/hyphy_to_csv.py -i /n/holylfs05/LABS/informatics/Users/gthomas/fish/hyphy/absrel/ -m absrel -o absrel.csv
# Runtime:        10/04/2022 11:20:19
# ----------------
# IO OPTIONS
# Input directory:       /n/holylfs05/LABS/informatics/Users/gthomas/fish/hyphy/absrel/
# Hyphy model:           absrel
# Output file:           absrel.csv
# ----------------
# 10.04.2022 | 11:20:19 Begin parsing Hyphy output...
# Original alpha significance threshold	0.01
# Number of files (tests performed)	2718
# Bonferroni adjusted alpha significance level	3.679175864606328e-06
# ----------------
file,baseline mean omega,baseline median omega,num branches,num branches pval less than alpha,branches pval less than alpha,pvals less than alpha
OG0013280-cds.json,0.2175845302810129,0.08148481036253766,11,0,,
OG0012410-cds.json,1000000000.077203,0.07679158419772439,11,0,,
OG0011991-cds.json,1.01806211819285,0.09342307508571474,10,1,SPILC,1.075874832001666e-06
OG0012622-cds.json,0.1279804895919288,0.1231218925871071,11,0,,
OG0010373-cds.json,0.1254983628068206,0.02418723730833684,11,0,,
OG0013650-cds.json,0.09113225778347173,0.07111518606690381,11,0,,
OG0013077-cds.json,1000000000.617039,0.2120538024726613,11,0,,
OG0011051-cds.json,909090909.1433601,0.03531964811725407,11,0,,
OG0013283-cds.json,0.1690457722669281,0.100531777029319,11,0,,
OG0011371-cds.json,909090909.2447066,0.07092491576343446,11,0,,
OG0010578-cds.json,0.1960744905630739,0.1129376307032561,11,0,,
OG0012403-cds.json,909090909.2036608,0.1196279536035419,11,0,,
OG0012282-cds.json,0.1070200878413982,0.1115724756122518,11,0,,
OG0014476-cds.json,0.225241981194659,0.1593229853276523,11,0,,
OG0012846-cds.json,0.1296568337440314,0.05404989972421741,11,0,,
OG0010288-cds.json,0.2107786946578945,0.127541161547952,11,1,AALOS,5.095035504609768e-12
OG0010490-cds.json,0.1214053411063896,0.1108713289742266,11,0,,
OG0012777-cds.json,0.2091077502868508,0.1249597087790238,11,0,,
OG0012737-cds.json,1000000000.14535,0.02703155583082839,11,0,,
OG0010503-cds.json,0.04324172576627429,0.03492944706185272,11,0,,
OG0013899-cds.json,0.1362170604252037,0.1071332579492116,11,0,,
OG0013384-cds.json,0.2059719858944286,0.1123448193180326,11,0,,
OG0014497-cds.json,0.2743134332674447,0.2241192055699087,11,0,,
OG0010545-cds.json,0.1280721043971528,0.1087813146046636,11,0,,
OG0013103-cds.json,0.2343856424502636,0.1115981549615347,11,0,,
OG0010780-cds.json,909090909.2432456,0.1585198554072,11,0,,
OG0014589-cds.json,0.7056308024849395,0.2477846524963622,11,0,,
OG0011589-cds.json,1000000000.241794,0.1679375729342422,11,0,,
OG0010852-cds.json,1000000000.203471,0.1710691932617568,11,0,,
OG0010639-cds.json,1000000000.062696,0.04521932127174126,11,0,,
OG0014472-cds.json,0.2927574681687731,0.1700127473717402,11,0,,
OG0011144-cds.json,0.1734757474643118,0.07884914746138741,11,0,,
OG0014012-cds.json,0.0249564548091425,0.02086934640296153,11,0,,
OG0011256-cds.json,909090909.2953522,0.1083593256517874,11,0,,
OG0014039-cds.json,0.2172871042331852,0.1823426150358425,11,0,,
OG0013416-cds.json,909090909.2730016,0.1055916178520989,11,0,,
OG0011614-cds.json,0.1935793210083592,0.08348978364199787,11,0,,
OG0011076-cds.json,0.307098265453512,0.2440836858208488,11,0,,
OG0012635-cds.json,0.1712104293983933,0.1963745103640235,11,0,,
OG0014623-cds.json,0.1139385126689915,0.1221354750716373,11,0,,
OG0014118-cds.json,0.2247164993370867,0.08494660418568124,11,0,,
OG0010653-cds.json,0.1982496588766094,0.1574727294733387,11,0,,
OG0010688-cds.json,0.2076627789329268,0.1150747272677811,11,0,,
OG0011839-cds.json,0.1598810297249018,0.06459473669227744,11,0,,
OG0010178-cds.json,0.08324028851439373,0.0824730590418716,11,0,,
OG0010949-cds.json,1428571428.739553,0.05960926539387337,11,0,,
OG0014537-cds.json,0.2957462798835426,0.1361364751970964,11,0,,
OG0010648-cds.json,0.2864695168450002,0.2457010878505614,11,0,,
OG0011777-cds.json,0.1755050801772353,0.1666275488457195,11,0,,
OG0014498-cds.json,0.1995866952859891,0.1212975266362073,11,0,,
OG0014449-cds.json,0.1914728386760929,0.09862707711411992,11,0,,
OG0010400-cds.json,0.1467788919494659,0.121644662298885,11,0,,
OG0014560-cds.json,34.22356401811236,0.373635032206912,11,0,,
OG0011579-cds.json,909090909.1659718,0.08468053040558088,11,0,,
OG0012870-cds.json,0.06396806236739473,0.06249009320810237,11,0,,
OG0010287-cds.json,1111111112.290122,0.04441172740199947,11,0,,
OG0012814-cds.json,909090909.255634,0.09908863829075114,11,0,,
OG0010651-cds.json,0.1909850017358665,0.2089569303234696,11,0,,
OG0012411-cds.json,1000000000.230556,0.2284429404708231,11,0,,
OG0012035-cds.json,0.1245542889847824,0.1410924117645558,11,0,,
OG0011621-cds.json,0.2982792142891925,0.1572595966494272,11,0,,
OG0010933-cds.json,1250000000.142539,0.03681038640709186,11,0,,
OG0013327-cds.json,0.1498687305911634,0.1003518138108989,11,0,,
OG0012964-cds.json,0.2899739081243886,0.2245079209453762,11,0,,
OG0012830-cds.json,0.3534475122982236,0.1693996963618936,11,1,AALOS,0
OG0011004-cds.json,909090909.1709145,0.06233699471477967,11,1,SPILC,2.019428191335493e-08
OG0012938-cds.json,0.3406204327949421,0.3508282542656839,11,0,,
OG0012434-cds.json,1.677594833983466,0.1831164910699641,11,1,AALOS,2.131073095767988e-13
OG0012487-cds.json,0.1570249198290574,0.05633715377382444,11,0,,
OG0014418-cds.json,1000000000.030039,0.03753493092912814,11,0,,
OG0012689-cds.json,0.1291009557561485,0.08844862579067865,11,0,,
OG0013665-cds.json,0.102127988361487,0.07568947998190251,11,0,,
OG0013241-cds.json,0.225925362937775,0.1825605972494064,11,0,,
OG0010864-cds.json,0.1753480720297522,0.1584212395030042,11,0,,
OG0012920-cds.json,1000000000.181148,0.1278482207209905,10,0,,
OG0010265-cds.json,0.1394519444569934,0.1678792182492774,11,0,,
OG0011360-cds.json,909090909.1985307,0.1209594667513954,11,0,,
OG0014339-cds.json,10.64571090536444,0.08578338244479375,11,0,,
OG0013141-cds.json,0.1576161263408328,0.07316777917885213,11,0,,
OG0012306-cds.json,0.1892212929501431,0.1585528599499144,11,0,,
OG0011611-cds.json,0.06952168435346275,0.06828462608461974,11,0,,
OG0013954-cds.json,0.1399679583282496,0.06219512028694842,11,0,,
OG0011886-cds.json,909090909.2592949,0.1511680216302509,11,0,,
OG0012205-cds.json,909090910.6125287,0.3153673491563521,11,0,,
OG0011466-cds.json,0.3010757065368477,0.1512294434559221,11,0,,
OG0010440-cds.json,0.2037359826606317,0.05520776568929751,11,0,,
OG0011254-cds.json,0.07710978032079535,0.05392152839686402,11,0,,
OG0014171-cds.json,1000000000.091803,0.06763070008741168,11,0,,
OG0014401-cds.json,0.3553050781540257,0.1511445433995902,11,0,,
OG0013499-cds.json,0.1547985642442019,0.1245435004946629,11,0,,
OG0011938-cds.json,1000000000.148018,0.1278709146912743,11,0,,
OG0012094-cds.json,1000000000.184907,0.1690687160633174,11,0,,
OG0014134-cds.json,909090909.2267137,0.06477142715136892,11,0,,
OG0011981-cds.json,0.1351480698383692,0.03355039237152625,11,0,,
OG0012576-cds.json,0.06237538464914461,0.06363820313447077,11,0,,
OG0013350-cds.json,0.05985972339620058,0.07381132480290184,11,0,,
OG0010661-cds.json,0.1280286029645072,0.129029886457764,11,0,,
OG0010401-cds.json,0.1740955711359433,0.1350146995677413,11,0,,
OG0011851-cds.json,0.320005738147577,0.2522801930756799,11,0,,
OG0010616-cds.json,1000000000.072585,0.0899085682813983,11,0,,
OG0014456-cds.json,0.2533418244817167,0.1349811751648985,11,0,,
OG0010726-cds.json,909090909.2708831,0.1484868441796728,11,0,,
OG0014546-cds.json,0.3590114366414542,0.06236844743348078,11,0,,
OG0011595-cds.json,909090909.4719113,0.3461412666431207,11,0,,
OG0013703-cds.json,0.1239303492911291,0.1166849567780509,11,0,,
OG0014612-cds.json,0.04831587112013267,0.03412428055670165,11,0,,
OG0012289-cds.json,1000000000.189083,0.2637995216388886,11,0,,
OG0012040-cds.json,0.2331958256427188,0.2062935731699816,11,0,,
OG0014234-cds.json,909090909.2609653,0.1463226014001453,11,0,,
OG0011926-cds.json,0.1028117217026347,0.06354507500157257,11,0,,
OG0012816-cds.json,1000000000.162523,0.0743752421129383,11,0,,
OG0012042-cds.json,0.1886672609096353,0.1496495883077739,11,0,,
OG0010833-cds.json,1000000000.154095,0.08394253817505981,11,0,,
OG0011661-cds.json,0.3169575437360777,0.1781811815202956,11,0,,
OG0014350-cds.json,909090909.2605267,0.1151139270537568,11,0,,
OG0013394-cds.json,0.1751554001886717,0.05435900522804854,11,0,,
OG0010839-cds.json,0.4094050906077356,0.4956136565605451,11,0,,
OG0012993-cds.json,0.1380653528902962,0.1231246036047743,11,0,,
OG0011757-cds.json,0.09414675967113989,0.07004111475746141,11,0,,
OG0011405-cds.json,1000000000.157669,0.1256831429974623,11,0,,
OG0011267-cds.json,0.1671562032244205,0.1030500426734206,11,1,CHARE,3.469200210437506e-08
OG0012974-cds.json,0.1860385173135035,0.1369546036353551,11,1,AALOS,0
OG0012175-cds.json,0.2077721803314519,0.1405183271327766,11,0,,
OG0013153-cds.json,1000000000.124492,0.1400212051886165,11,0,,
OG0012847-cds.json,909090909.5058731,0.05250051296342523,11,0,,
OG0011124-cds.json,0.1670425000536992,0.0617125537546601,11,0,,
OG0014655-cds.json,1000000000.185473,0.1361439802647384,11,0,,
OG0011773-cds.json,909090909.183089,0.1282836649100231,11,0,,
OG0011340-cds.json,0.188677215131039,0.1141248689966956,11,0,,
OG0013858-cds.json,0.1906658406559084,0.1103273921646189,11,0,,
OG0014044-cds.json,0.1698616126891651,0.1286545845233333,11,0,,
OG0014149-cds.json,0.1535444475176947,0.1136401505802901,11,0,,
OG0010983-cds.json,0.1763268346551506,0.08828538111534256,11,0,,
OG0010203-cds.json,909090909.3870372,0.1822485784154965,11,0,,
OG0013211-cds.json,0.1589833908462502,0.07860514534587894,11,0,,
OG0011990-cds.json,0.1376987576106691,0.08267956591158276,11,0,,
OG0013395-cds.json,1000000000.211855,5000000000.5,11,0,,
OG0011652-cds.json,0.1734503739484741,0.1658617140742757,11,0,,
OG0012431-cds.json,0.1558073119950039,0.06606467843166647,11,0,,
OG0013086-cds.json,0.2015398390596771,0.14337203828728,11,0,,
OG0014427-cds.json,1000000000.297976,0.3959862681959032,11,0,,
OG0014219-cds.json,0.2336725402985419,0.1175459425562702,11,0,,
OG0012706-cds.json,909090909.3034323,0.2222899479436641,11,0,,
OG0011185-cds.json,0.2274738780761959,0.08557136398481821,11,0,,
OG0013626-cds.json,909090909.3620102,0.1936762794146787,11,0,,
OG0011724-cds.json,0.1524586372296759,0.1532794148265185,11,0,,
OG0010731-cds.json,909090909.2882453,0.1028129317072009,11,0,,
OG0012053-cds.json,1000000000.096533,0.08892387759445218,11,0,,
OG0013670-cds.json,0.3309896282891079,0.1879985059972445,10,0,,
OG0010783-cds.json,0.06620097165161477,0.0681364459012431,11,0,,
OG0012473-cds.json,909090909.2208368,0.1461323999293367,11,0,,
OG0012547-cds.json,909090909.2506143,0.07722195990150164,11,0,,
OG0012865-cds.json,0.122591788505858,0.1096866373461922,11,0,,
OG0012339-cds.json,1000000000.168019,0.09148725868825217,11,0,,
OG0012234-cds.json,1000000000.177254,0.2010878733642557,11,0,,
OG0014274-cds.json,0.1408910614301091,0.104835019125686,11,0,,
OG0011653-cds.json,0.1958798958497146,0.1286211397933142,11,0,,
OG0010658-cds.json,909090909.1970913,0.1401915874346545,11,0,,
OG0013411-cds.json,1000000000.058796,0.07165258362188776,11,0,,
OG0014111-cds.json,0.2348037358293013,0.140258355992942,11,0,,
OG0010569-cds.json,0.2193120103655208,0.1103538761996644,11,0,,
OG0010184-cds.json,1000000000.168411,0.1055597800288505,11,0,,
OG0014495-cds.json,0.2166347964367348,0.1091001928369032,11,0,,
OG0013109-cds.json,0.2122567426773918,0.1082395522870205,11,0,,
OG0013963-cds.json,0.1564771842525405,0.09216587712740819,11,0,,
OG0011419-cds.json,0.1228558722904669,0.08861535194869245,11,0,,
OG0013002-cds.json,0.0985960018053964,0.0914630674198322,11,0,,
OG0013364-cds.json,909090909.2650875,0.1722336336064209,11,0,,
OG0012705-cds.json,0.3121585269422104,0.2248322378999687,11,0,,
OG0011343-cds.json,0.1160673703323336,0.1015677207541101,11,0,,
OG0013803-cds.json,0.1222134729130881,0.07918544611587557,11,0,,
OG0010677-cds.json,0.1373896511967846,0.037578021895577,11,0,,
OG0010986-cds.json,909090909.2715354,0.2509244408165225,11,0,,
OG0010520-cds.json,0.2273737385166183,0.1246205262660474,11,0,,
OG0013036-cds.json,0.2480640827554477,0.1617616593122345,11,0,,
OG0010928-cds.json,0.1517930431025988,0.06493188435734677,11,0,,
OG0013471-cds.json,0.2916707283407415,0.06724461751984384,11,0,,
OG0012153-cds.json,0.1971362527188565,0.1253017926536565,11,0,,
OG0013346-cds.json,0.1645762242498338,0.05230783267014644,11,0,,
OG0011365-cds.json,0.1168731813544856,0.07975724767440799,11,0,,
OG0012459-cds.json,1000000000.272694,0.2612269645938803,11,0,,
OG0012308-cds.json,1000000000.051776,0.05086289686550308,11,0,,
OG0011888-cds.json,909090909.2543739,0.1509836079243546,11,1,AALOS,0
OG0011775-cds.json,0.1663749340343728,0.1005153959592116,11,0,,
OG0012921-cds.json,909090909.3077339,0.1683205245689463,11,0,,
OG0010993-cds.json,0.05318757498858982,0.04510587664553105,11,0,,
OG0013184-cds.json,0.07131143212842188,0.03312197372584925,11,0,,
OG0014627-cds.json,0.150345536631037,0.1414109687427284,11,0,,
OG0010695-cds.json,0.5600354252780179,0.09250070611928009,11,0,,
OG0011538-cds.json,0.2287433040900079,0.1458405366805555,11,0,,
OG0011284-cds.json,0.1714425501051665,0.08362168523462518,11,0,,
OG0011821-cds.json,1111111111.432714,0.232362873895074,10,0,,
OG0011108-cds.json,0.0636806259592159,0.04685209455266509,11,0,,
OG0010978-cds.json,1111111111.327694,0.1229469645783092,11,0,,
OG0013236-cds.json,0.07791140488760435,0.05090566952604779,11,0,,
OG0011191-cds.json,0.1373119285504351,0.1264458183908867,11,0,,
OG0013706-cds.json,0.1818454430202095,0.1096854981120312,11,0,,
OG0011947-cds.json,1111111111.409289,0.1063536975244124,11,0,,
OG0014588-cds.json,0.1606526579757161,0.06962173617406571,11,0,,
OG0013296-cds.json,0.1759730318288411,0.1536224454192657,11,0,,
OG0012804-cds.json,1000000000.064065,0.06454911902497874,11,0,,
OG0011746-cds.json,1000000000.128358,0.1384590286657093,11,0,,
OG0010694-cds.json,0.07043364448472948,0.04806725702379878,11,0,,
OG0011553-cds.json,0.08664836139036436,0.08417795258774544,11,0,,
OG0012545-cds.json,1111111111.285137,0.08073673118387292,11,0,,
OG0011344-cds.json,1000000000.131357,0.127698748555067,11,0,,
OG0012813-cds.json,0.06201931948071986,0.05618452350547466,11,0,,
OG0013573-cds.json,0.1092390292045772,0.1023383436105565,11,0,,
OG0013121-cds.json,909090909.1573414,0.07569683930155986,11,0,,
OG0014097-cds.json,0.08425355798800716,0.07051972577844295,11,0,,
OG0013902-cds.json,1000000000.105638,0.1179139377713155,11,0,,
OG0013538-cds.json,0.1660718646925611,0.1407624616303809,11,0,,
OG0014221-cds.json,909090909.3756778,0.1443829864162796,11,0,,
OG0011353-cds.json,1000000000.306896,0.2927457746698047,11,0,,
OG0014485-cds.json,909090909.1791524,0.08939118129892369,11,0,,
OG0011368-cds.json,0.416611286817721,0.4524589862329005,11,0,,
OG0011105-cds.json,909090909.3176235,0.1252920179174723,11,0,,
OG0011359-cds.json,0.2278581742293925,0.09462297026439588,11,0,,
OG0013934-cds.json,1111111111.139285,0.03907027751501237,11,0,,
OG0013993-cds.json,0.2361215343712146,0.1105949150761646,11,0,,
OG0010856-cds.json,1000000000.238874,0.1790991076024146,11,0,,
OG0012903-cds.json,909090909.2906362,0.178061178767575,11,1,SPILC,3.05311331771918e-15
OG0010904-cds.json,0.2494532771917952,0.1289239873895786,11,0,,
OG0011823-cds.json,1000000000.162451,0.1414880799519155,11,1,AALOS,1.540417793322035e-11
OG0012928-cds.json,909090909.2403125,0.1543101907416957,11,0,,
OG0010629-cds.json,0.1652337262020299,0.09279875678461251,11,0,,
OG0010626-cds.json,0.1887810531671958,0.09021973677197577,11,0,,
OG0012472-cds.json,909090909.3845402,0.2716904777820203,11,0,,
OG0013483-cds.json,909090909.2629963,0.08870010643387721,11,1,SPILC,2.327667947277234e-09
OG0010710-cds.json,1000000000.636657,0.3019720881442381,11,0,,
OG0014602-cds.json,909090909.308908,0.1823772996838489,11,0,,
OG0013083-cds.json,909090909.2386574,0.1478485112719827,11,0,,
OG0013853-cds.json,909090909.2971683,0.2751700077806046,11,0,,
OG0011139-cds.json,0.2288110796385115,0.1298460617814747,11,0,,
OG0011481-cds.json,1111111111.263372,0.0645662016646141,11,0,,
OG0010538-cds.json,0.3580272902573924,0.1627616224399519,11,0,,
OG0013422-cds.json,0.1624700216747688,0.09170328727769507,11,0,,
OG0012137-cds.json,909090909.3059115,0.1337884265446876,11,0,,
OG0011952-cds.json,909090909.1845927,0.1245980992902214,11,0,,
OG0012927-cds.json,1000000000.864377,0.3393641656632498,11,0,,
OG0010195-cds.json,0.1795602835613308,0.02243822565599135,11,0,,
OG0013382-cds.json,909090909.22513,0.1245170927965437,11,0,,
OG0013994-cds.json,1000000000.090601,0.08926135546398067,11,0,,
OG0012552-cds.json,0.05003391111725738,0.05053200683665249,11,0,,
OG0010302-cds.json,0.1781478429048717,0.1311875336712149,11,1,Node4,8.508964233766569e-07
OG0014458-cds.json,0.2454757753309473,0.09892545680422171,11,1,SPILC,1.296374808168466e-06
OG0012225-cds.json,0.1576227618911785,0.1638649073196895,11,0,,
OG0013878-cds.json,0.2209309380890307,0.119140177622372,11,0,,
OG0014370-cds.json,1000000000.105535,0.07046866417589562,11,0,,
OG0010706-cds.json,1250000000.174239,0.1238857324065341,11,0,,
OG0014200-cds.json,909090909.5208688,0.09434966508530339,11,0,,
OG0011478-cds.json,0.5359446078617458,0.1410389675697601,11,0,,
OG0014599-cds.json,0.08845014316632688,0.07017653108166008,11,0,,
OG0012819-cds.json,0.1395536150983024,0.1184901914605637,11,0,,
OG0012437-cds.json,0.1414742338816986,0.02342971294439508,11,0,,
OG0010177-cds.json,0.02556540439616016,0.02167405272049618,11,0,,
OG0010446-cds.json,0.2431551765887743,0.1032302113862528,11,1,SPILC,2.14578079504868e-06
OG0011825-cds.json,0.1476193325309111,0.1123094581881153,11,0,,
OG0010598-cds.json,0.151285942019986,0.06146596536156614,11,0,,
OG0014635-cds.json,0.171017153987334,0.09202595502315478,11,0,,
OG0013151-cds.json,0.2634070818629359,0.1079796718065806,11,0,,
OG0013820-cds.json,909090909.1928371,0.0885924851490424,11,0,,
OG0013935-cds.json,1000000000.218041,0.1535620280241827,11,0,,
OG0011073-cds.json,1000000000.12175,0.04521104421749919,11,0,,
OG0011673-cds.json,909090909.2112943,0.1450316035208088,11,0,,
OG0012212-cds.json,1000000000.077743,0.09136100091748764,11,0,,
OG0012549-cds.json,0.278806619720763,0.0672465248368873,11,0,,
OG0013199-cds.json,0.3179192539817712,0.08360969636911961,11,0,,
OG0010892-cds.json,909090909.331974,0.1650741544749103,11,0,,
OG0013114-cds.json,0.102319205446668,0.09987752212646817,11,0,,
OG0012933-cds.json,0.1317848661866884,0.06596182139020466,11,0,,
OG0013883-cds.json,0.08814966173920949,0.07855679479910205,11,0,,
OG0011277-cds.json,0.2041922969006556,0.01637321499211832,11,0,,
OG0014120-cds.json,0.1984385607532766,0.1139137493423457,11,0,,
OG0011745-cds.json,0.2366529938776147,0.184534299384376,11,0,,
OG0011596-cds.json,0.09620060145719461,0.08814019020176503,11,0,,
OG0011476-cds.json,0.1263152156769669,0.1106102042797524,11,0,,
OG0011774-cds.json,0.2541370182054372,0.1667911910128044,11,0,,
OG0013656-cds.json,0.2719074647864987,0.1918958485074723,11,0,,
OG0014513-cds.json,0.06776242284132014,0.04933607135388532,11,0,,
OG0014129-cds.json,0.08015429845549375,0.07175797156365371,11,0,,
OG0014006-cds.json,1000000000.209846,0.1317175636585706,11,0,,
OG0013410-cds.json,909090909.2713982,0.1097077141504576,11,0,,
OG0011831-cds.json,909091016.2761451,0.3837852013547405,11,0,,
OG0013933-cds.json,0.3242283818662374,0.1910835112035689,11,0,,
OG0010260-cds.json,0.05858852734654155,0.04915806753747871,11,0,,
OG0011452-cds.json,0.2216127287059692,0.1872092724869319,11,0,,
OG0011735-cds.json,1000000000.159124,0.08635158662660967,11,0,,
OG0012136-cds.json,909090909.2454323,0.07818498975729371,11,0,,
OG0010197-cds.json,0.1227845502853507,0.08392950776220863,11,1,AALOS,1.412279683754569e-07
OG0013383-cds.json,0.05880344412070464,0.0446646227897365,11,0,,
OG0013576-cds.json,1000000000.047443,0.04453026737162894,11,0,,
OG0011023-cds.json,909090909.24375,0.07194825492685807,11,0,,
OG0011443-cds.json,0.07485596802391752,0.0642880944384211,11,0,,
OG0014550-cds.json,1111111111.321185,0.144982116008534,11,0,,
OG0011391-cds.json,0.1114693417311436,0.07545362984644242,11,1,SPILC,0
OG0014573-cds.json,0.1806500933515338,0.09521178402650325,11,0,,
OG0011922-cds.json,0.1702256296700586,0.03599508921600994,11,0,,
OG0014600-cds.json,0.2075118951377586,0.02273319902270466,11,0,,
OG0011633-cds.json,0.155261132947276,0.0646366073616853,11,1,SPILC,1.281338779524077e-08
OG0013957-cds.json,0.1220981391968786,0.1207325666288094,11,0,,
OG0012881-cds.json,909090909.3510715,0.1977639629120538,11,0,,
OG0013832-cds.json,0.1159947733167089,0.1335532035382871,11,0,,
OG0013412-cds.json,1111111111.281183,0.07603395958353763,10,0,,
OG0010642-cds.json,0.2817711346776062,0.06354226935521248,11,0,,
OG0011900-cds.json,0.3134461337319028,0.0989594984126329,11,0,,
OG0010251-cds.json,909090909.2791892,0.09714801004553113,11,0,,
OG0014568-cds.json,1000000000.254774,0.3050135400889508,11,0,,
OG0010539-cds.json,0.1025730096214507,0.0750753336848623,11,0,,
OG0012268-cds.json,0.137949267787386,0.1221156847488203,11,0,,
OG0012842-cds.json,0.07889285060218233,0.09063044786157631,11,0,,
OG0012261-cds.json,1000000000.158579,0.07132720740983708,11,0,,
OG0014294-cds.json,909090909.4327389,0.1648417049960813,11,0,,
OG0013122-cds.json,0.1922418768782488,0.1723815371776199,11,0,,
OG0011697-cds.json,0.361205667951623,0.2458328955338148,11,0,,
OG0011548-cds.json,1111111111.288938,0.06999558288203764,11,0,,
OG0012143-cds.json,0.1984130928921333,0.101388510250251,11,0,,
OG0013641-cds.json,1000000000.258796,0.13370540555458,11,1,SPILC,1.482244993411541e-09
OG0012941-cds.json,1000000000.321665,0.2777186016636234,11,0,,
OG0013113-cds.json,0.2168724689880681,0.07442751267233136,11,0,,
OG0010381-cds.json,0.2004406634552039,0.09350886553304763,11,0,,
OG0012119-cds.json,0.1918677961000701,0.08760969139438451,11,0,,
OG0010198-cds.json,909090909.4043714,0.3388097626018404,11,0,,
OG0014248-cds.json,0.2215944157826123,0.1458306055451987,11,0,,
OG0012741-cds.json,0.1641582534387538,0.1075182727542148,11,0,,
OG0011829-cds.json,1000000000.162521,0.07324644638018221,11,0,,
OG0011733-cds.json,0.1429682073757217,0.08556606677418076,11,1,SPILC,2.186620767785641e-06
OG0010516-cds.json,0.294768869596425,0.1326738129931528,11,0,,
OG0010736-cds.json,0.2431198036026324,0.2248518933779976,11,0,,
OG0013018-cds.json,0.1548567640287474,0.1183199248026604,11,0,,
OG0011588-cds.json,1000000001.103545,0.422860467886046,11,0,,
OG0010664-cds.json,0.1350110850525006,0.1483227517118083,11,0,,
OG0013772-cds.json,0.05842194751761817,0.05484396141214858,11,0,,
OG0011997-cds.json,909090909.2586455,0.1128873482721713,11,0,,
OG0012898-cds.json,0.06249601854039204,0.05664185785703874,11,0,,
OG0012824-cds.json,0.1342055426152761,0.1188421741734332,11,0,,
OG0014108-cds.json,0.1357559370039177,0.100327426662792,11,0,,
OG0014369-cds.json,1000000000.163226,0.08500122900928755,11,0,,
OG0010668-cds.json,909090909.3325953,0.245723288726438,11,0,,
OG0011752-cds.json,0.1359700278436384,0.1065501578137457,11,0,,
OG0012783-cds.json,0.1686911804785055,0.08659850384452947,11,0,,
OG0011847-cds.json,0.04390980689134309,0.02593924299045802,11,0,,
OG0014580-cds.json,0.1635318523322941,0.1163229231655734,11,0,,
OG0011273-cds.json,0.1359373075209388,0.1369755111444609,11,0,,
OG0012589-cds.json,1000000000.438055,0.1341407917517576,11,1,SPILC,1.497016322016265e-08
OG0012500-cds.json,1000000000.111646,0.1335373359999758,11,0,,
OG0013247-cds.json,0.1118659031389352,0.1080886086985253,11,0,,
OG0011683-cds.json,909090909.1876578,0.09939153289824527,11,0,,
OG0010454-cds.json,909090909.3562325,0.279151418479004,11,0,,
OG0012471-cds.json,0.1220125560294333,0.09770141112333273,11,0,,
OG0012168-cds.json,909090909.2372806,0.1507690732042617,11,0,,
OG0010507-cds.json,0.1405625449553798,0.01439168346657486,11,0,,
OG0014408-cds.json,1000000000.045233,0.05967097369864528,11,0,,
OG0012331-cds.json,1000000000.240384,0.293244270727819,11,0,,
